Time,Noise_Signal,Signal
0.0,-0.2087082265984631,4.8620233999038696e-104
0.05002501250625312,-0.24206827292882258,2.876357226661871e-103
0.10005002501250625,0.3867899829641808,1.6903924408701183e-102
0.15007503751875936,-0.0804090779168009,9.868501351268856e-102
0.2001000500250125,-1.157753821163788,5.72313263301565e-101
0.2501250625312656,0.5331924969962064,3.297124598546449e-100
0.3001500750375187,-0.7356171368065247,1.8869302682833966e-99
0.35017508754377186,-2.576072884920547,1.0727420026573203e-98
0.400200100050025,0.14414747233549588,6.058340281289708e-98
0.4502251125562781,-0.032106338130279403,3.398842053597005e-97
0.5002501250625312,0.1790931983122248,1.89420616695809e-96
0.5502751375687843,-0.0488861438923209,1.0486787124859466e-95
0.6003001500750375,-0.3747634639686595,5.767353891646964e-95
0.6503251625812906,-0.3876694757666722,3.150864250744048e-94
0.7003501750875437,0.4556153292863933,1.7100221166859989e-93
0.7503751875937968,-1.4590004769564604,9.219188713070137e-93
0.80040020010005,0.4375796051302493,4.9374490288532616e-92
0.8504252126063031,1.0922280961791255,2.626827102594296e-91
0.9004502251125562,-0.41330985261009684,1.3882871206133953e-90
0.9504752376188094,-0.0076155667226879995,7.288632339401883e-90
1.0005002501250624,0.1571242419350758,3.801296410520735e-89
1.0505252626313155,-0.29111854106290547,1.9694110498587445e-88
1.1005502751375686,-0.20636421568677152,1.013584470510595e-87
1.1505752876438218,-0.020640831201689115,5.182060374039269e-87
1.200600300150075,-0.5753508684485404,2.6318669588256456e-86
1.250625312656328,0.22707497857122758,1.327835691711938e-85
1.3006503251625812,-0.5358214778599462,6.654932997112426e-85
1.3506753376688343,-1.4693423198175783,3.3133092986127165e-84
1.4007003501750874,-0.3709567863281012,1.6386990963772087e-83
1.4507253626813406,-0.0004702313749976956,8.051103172193453e-83
1.5007503751875937,-0.37777988707087523,3.929438651113519e-82
1.5507753876938468,-0.8110820000413892,1.905129825981587e-81
1.6008004002001,-0.8620758374982576,9.175665705415303e-81
1.650825412706353,0.11125612866753994,4.3900506603382276e-80
1.7008504252126062,0.6475709357928293,2.0865097772243873e-79
1.7508754377188593,-0.5828364505610923,9.851225471734697e-79
1.8009004502251125,1.3384815328264303,4.62039427554804e-78
1.8509254627313656,-1.62213806726514,2.152716095241313e-77
1.9009504752376187,1.0736114627436166,9.963534331906314e-77
1.9509754877438719,-0.002556657082481408,4.580986671440361e-76
2.0010005002501248,0.07017089089301341,2.092298181673203e-75
2.051025512756378,0.24864003624771017,9.493078451958451e-75
2.101050525262631,-0.17611631246445505,4.27867702554775e-74
2.151075537768884,0.2513535747398926,1.915714927067162e-73
2.2011005502751373,-0.8062986987040515,8.520620137038659e-73
2.2511255627813904,0.27443122076705306,3.764700814902555e-72
2.3011505752876436,-1.3120478788000676,1.6523752250433782e-71
2.3511755877938967,2.249254981734562,7.204532823659138e-71
2.40120060030015,-0.23696183109641455,3.1204836887855494e-70
2.451225612806403,-0.0007612782737108821,1.342631871080422e-69
2.501250625312656,-0.4771607808921453,5.738665756390688e-69
2.551275637818909,0.24571210248065983,2.4365978209412144e-68
2.6013006503251623,-0.530143009789583,1.0277221469165206e-67
2.6513256628314155,0.5255649014514251,4.306123907076591e-67
2.7013506753376686,-0.83331256265222,1.792322975859609e-66
2.7513756878439217,-1.0683671660245204,7.410797813062845e-66
2.801400700350175,-1.5127922865171113,3.0439155564489942e-65
2.851425712856428,1.3168038044188877,1.2419930870217513e-64
2.901450725362681,0.5238140694791185,5.03413316842528e-64
2.9514757378689342,-0.002535888780400885,2.0269786014574328e-63
3.0015007503751874,-0.2237214183985922,8.107604796352064e-63
3.0515257628814405,-0.6096601075727969,3.2214761529558477e-62
3.1015507753876936,0.06294107575840462,1.2715581141885711e-61
3.1515757878939468,0.6131586230223183,4.9858183220547705e-61
3.2016008004002,-0.5314332340507271,1.942028628292255e-60
3.251625812906453,-0.9728191643357758,7.514390307337724e-60
3.301650825412706,1.0394585097402542,2.888356617866998e-59
3.3516758379189593,1.488636019958836,1.1028763416883384e-58
3.4017008504252124,-0.500189847153007,4.18332658582296e-58
3.4517258629314655,0.0016676372616680158,1.5762883417180641e-57
3.5017508754377187,-0.8266814428044666,5.900223993216665e-57
3.551775887943972,-0.229533674625822,2.1939174273230378e-56
3.601800900450225,-0.17423913349176456,8.103842643386068e-56
3.651825912956478,0.26877612861513867,2.9735870992583077e-55
3.701850925462731,0.205566925647409,1.0839001371214231e-54
3.7518759379689843,-2.7845642534653785,3.924793588526022e-54
3.8019009504752375,2.3898173570193433,1.4117679375115803e-53
3.8519259629814906,-1.410641621208736,5.044623403727265e-53
3.9019509754877437,-0.025253179390580183,1.7906599868755206e-52
3.951975987993997,-0.0006514800081537581,6.314172623219679e-52
4.0020010005002495,0.07256545945279957,2.2117636461667146e-51
4.052026013006503,0.23189297638495088,7.696263402855184e-51
4.102051025512756,0.13538156344073443,2.6603579410707595e-50
4.152076038019009,0.28649570730678786,9.13522327463052e-50
4.202101050525262,0.30925637104981707,3.116141731867225e-49
4.252126063031516,1.0657902302067384,1.0559276967554649e-48
4.302151075537768,1.0140069407108647,3.554431125737282e-48
4.352176088044022,0.8021686086898451,1.1885705575989174e-47
4.402201100550275,0.3852720921151289,3.948196649476343e-47
4.452226113056528,-0.012114721672245258,1.3028413266098532e-46
4.502251125562781,0.2798167935174161,4.270740853459532e-46
4.552276138069034,0.18706827707572782,1.390701284135008e-45
4.602301150575287,-0.11155243988673263,4.4986627295059106e-45
4.652326163081541,0.23415230344699625,1.445612706065164e-44
4.702351175587793,0.1250381998078246,4.614656951794707e-44
4.752376188094047,0.7399720581157432,1.4633419720687126e-43
4.8024012006003,1.7500549539636912,4.609684265683477e-43
4.852426213106553,1.6567054302637685,1.4424988429338393e-42
4.902451225612806,0.12160020980940199,4.484135317925503e-42
4.9524762381190595,0.01098757419671514,1.384716569807515e-41
5.002501250625312,-0.782766103629253,4.247779955420749e-41
5.052526263131566,0.21796309298621847,1.2944404514050841e-40
5.102551275637818,-0.7222537599128109,3.918511125084876e-40
5.152576288144072,-0.4570241685882778,1.1783628303024396e-39
5.202601300650325,-0.8052396789456293,3.520107516131967e-39
5.252626313156578,2.209152093159317,1.0446041937093881e-38
5.302651325662831,3.5360317285041494,3.0794031127684347e-38
5.3526763381690845,-1.9645283334162686,9.017793097446752e-38
5.402701350675337,-0.04454796854220771,2.6233300366286445e-37
5.452726363181591,-0.020715044879357294,7.580965843420798e-37
5.5027513756878434,-0.8266768326816266,2.1762816030277644e-36
5.552776388194097,-0.10508498288938899,6.206183103450145e-36
5.60280140070035,0.3452862289145403,1.7581382448708183e-35
5.652826413206603,-0.2299696786780386,4.947666302982591e-35
5.702851425712856,-0.09906463464080671,1.3831418537356518e-34
5.7528764382191095,-0.6449696074483031,3.8410679363515742e-34
5.802901450725362,0.7236640605270963,1.059634760876103e-33
5.852926463231616,1.155816643808956,2.9038845612203444e-33
5.9029514757378685,-0.09617139937691709,7.905356173127148e-33
5.952976488244122,-0.0012053163716345355,2.1378758357631255e-32
6.003001500750375,1.3153824378810373,5.743312643267788e-32
6.053026513256628,-0.4995540856360915,1.5327149050669452e-31
6.103051525762881,0.0676348940672888,4.063303349894822e-31
6.153076538269135,-0.08406915643325147,1.0700795255783938e-30
6.203101550775387,-0.4072750625782469,2.799444138209853e-30
6.253126563281641,0.5411699530922867,7.275226182460107e-30
6.3031515757878935,1.4343578954589487,1.8781926504767848e-29
