Time,Noise_Signal,Signal
0.0,0.1471477873976181,8.61521706116335e-35
0.05002501250625312,0.20267597576719223,2.1098854751570663e-34
0.10005002501250625,0.9551056832484088,5.140996188908059e-34
0.15007503751875936,-0.34039224355002157,1.2463253329414928e-33
0.2001000500250125,-0.03791768677418802,3.0061545505674806e-33
0.2501250625312656,-0.9305366498553981,7.214179226158315e-33
0.3001500750375187,0.407418814180689,1.7224962764971207e-32
0.35017508754377186,0.5449532768767876,4.091903632203605e-32
0.400200100050025,0.9354584875670419,9.671375460289939e-32
0.4502251125562781,0.005521015908976241,2.274295182602557e-31
0.5002501250625312,0.491706786688728,5.321096809410787e-31
0.5502751375687843,0.41947083019904796,1.2386574822532127e-30
0.6003001500750375,0.3494959278378346,2.8687786599683928e-30
0.6503251625812906,-0.4020495181362331,6.610565215346007e-30
0.7003501750875437,-0.40462050362904817,1.5155696076970501e-29
0.7503751875937968,0.9284061413870202,3.457075962004194e-29
0.80040020010005,-1.4097301053849307,7.845808402116635e-29
0.8504252126063031,-0.5044853671613739,1.7715859010839957e-28
0.9004502251125562,-0.9611610660092006,3.9799945154890314e-28
0.9504752376188094,-0.014408122486798236,8.896075765624256e-28
1.0005002501250624,0.28039930026277715,1.978382280662032e-27
1.0505252626313155,-0.7521278913500518,4.3774147340235906e-27
1.1005502751375686,0.21973785548045155,9.636535337469397e-27
1.1505752876438218,0.3043488556170772,2.1106677890502957e-26
1.200600300150075,0.08811018139580855,4.5995419870792813e-26
1.250625312656328,-1.735886720554583,9.972522713230746e-26
1.3006503251625812,0.32800070533575226,2.1512516762316526e-25
1.3506753376688343,0.9755649472413258,4.617141139367717e-25
1.4007003501750874,-0.39804740415973766,9.85940758204264e-25
1.4507253626813406,0.007410792285708367,2.0947115703219295e-24
1.5007503751875937,0.1298071409404119,4.427854932396876e-24
1.5507753876938468,-0.8141345762047161,9.312328278168626e-24
1.6008004002001,0.6860020057629957,1.9485830118012946e-23
1.650825412706353,-0.16225148498495384,4.05672237790787e-23
1.7008504252126062,0.6463655001888023,8.402865357293368e-23
1.7508754377188593,1.6202458013190448,1.731710390761673e-22
1.8009004502251125,2.560706111733253,3.5507399144958403e-22
1.8509254627313656,-0.7684964258123997,7.243662422605942e-22
1.9009504752376187,0.7449041674287774,1.4702570964369356e-21
1.9509754877438719,-0.0011912249315767375,2.9690950920184363e-21
2.0010005002501248,-0.7758700657952018,5.9655524861515064e-21
2.051025512756378,-0.08983040428574948,1.1925400582842411e-20
2.101050525262631,-0.3908849857665364,2.371870767223699e-20
2.151075537768884,0.4239271917784217,4.6935863268065665e-20
2.2011005502751373,-0.5206678924423396,9.240901449661233e-20
2.2511255627813904,1.5661503580993619,1.8101710232145526e-19
2.3011505752876436,0.38947073570728735,3.527935362337003e-19
2.3511755877938967,-3.0858910355431566,6.840965050833557e-19
2.40120060030015,-0.45802819403195877,1.3198052908803277e-18
2.451225612806403,-0.002291559442252304,2.53336694450273e-18
2.501250625312656,-0.1199339916441698,4.838180594710621e-18
2.551275637818909,-0.1035221749557351,9.193095931634607e-18
